fp,gp,y0p,fc,gc,y0c,fw,gw,y0w
-9.2794898380374454e-10,,,-6.6338492272697246e-10,,,-0.30053111375737296,,
7.3297303939679374e-10,,,4.6172606614184484e-10,,,-0.30121670753907603,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.5118045327959673e-09,,,-2.3492811758760417e-09,,,0.32799450347590275,,
1.1508187963912531e-09,,,1.1199977647517308e-09,,,0.14571841934424037,,
-1.1855233845551307e-10,,,-3.7806583260085034e-10,,,-0.14875098797209552,,
-1.7023333187829923e-09,,,-1.4217281910243712e-09,,,-0.23625947795307592,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-1.7385609287288273e-09,,,-1.4786062261530163e-09,,,0.22018495927160434,,
4.0532955588600894e-10,,,3.981150441715881e-10,,,0.20999005514853739,,
-1.2737859973608734e-09,,,-1.3078584221726716e-09,,,-0.0048106530221177259,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-2.562876054317835e-09,,,-2.1692497855778679e-09,,,0.32196614620099651,,
-2.0701002915981017e-09,,,-2.6188014304990406e-09,,,0.33851361529361806,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-5.482547289006092e-09,,,-5.3233883639957029e-09,,,0.34705475647769068,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
0,,,0,,,0,,
-6.9282765664438803e-08,,,-5.9885309871905003e-08,,,0.19493002825249503,,
8.8966951169777536e-08,,,7.6621921722923126e-08,,,0.056353176689713992,,
